sentiment,review
1,"['good', 'feel', 'believe', 'note', 'hater', 'know', 'mobile', 'really', 'wonderful', 'experience', 'perfect', 'best', 'mobile', 'money', 'review', 'heat', 'use', 'security', 'master', 'clean', 'master', 'application', 'cool', 'play', 'store', 'hope', 'give', 'good', 'feeling', 'like', 'feel', 'thank']"
1,['good']
0,"['headphone', 'jack', 'work', 'front', 'camera', 'much', 'good', 'battery', 'backup', 'good', 'heat', 'issue', 'surf', 'game', 'experience', 'satisfy', 'camera']"
1,"['nice', 'phone', 'superb', 'camera']"
1,"['good', 'happy', 'product']"
0,"['please', 'say', 'china', 'product']"
0,"['waste', 'money', 'heat', 'play', 'game', 'battery', 'backup', 'bad']"
0,['yes']
1,"['awesome', 'phone', 'love']"
1,"['nice', 'take', 'switch']"
1,"['good', 'performance', 'mobile', 'nice']"
1,['cool']
0,"['battery', 'issue', 'take', 'hour', 'charge', 'full']"
0,"['great', 'product', 'look', 'horrible', 'camera', 'bad', 'battery', 'drain', 'really', 'fast', 'overall', 'horrible', 'product']"
1,"['excellent', 'product', 'worth', 'buy']"
1,"['great', 'product', 'get', 'republic', 'day', 'sale', 'every', 'function', 'good', 'except', 'start', 'heat', 'even', 'use', 'less']"
0,"['battery', 'good', 'battery', 'drain', 'min']"
1,"['work', 'fine', 'battery', 'also', 'nice']"
0,"['per', 'expectation', 'look', 'good', 'buy', 'festival', 'season', 'price', 'fair', 'way', 'treat', 'customer', 'regardless', 'ram', 'well', 'prefer']"
1,['cool']
0,"['meet', 'specification']"
0,"['battery', 'charge', 'heat']"
0,"['cheat', 'public', 'sell', 'junk', 'note', 'return', 'buy', 'coz', 'per', 'testing', 'phone', 'heat', 'ear', 'buy', 'product', 'make', 'upcoming', 'sale', 'flop', 'regret', 'listen', 'review']"
0,"['phone', 'charger', 'work']"
0,"['price', 'segment', 'perfect', 'mobile', 'tho', 'ha', 'par', 'problem', 'battery', 'ha']"
1,"['good', 'money']"
1,"['nice', 'handy']"
0,"['phone', 'heat', 'quickly', 'task', 'screen', 'work', 'take', 'lot', 'time', 'switch', 'phone']"
1,"['good', 'nice', 'one', 'camera', 'super', 'heating', 'problem', 'overall', 'good', 'product', 'nice', 'one']"
1,"['phone', 'sometimes', 'high', 'usage', 'else', 'wonderful', 'battery', 'ram', 'screen']"
0,"['poor', 'camera', 'drain', 'issue']"
1,"['good', 'product', 'affordable', 'rate']"
0,"['camera', 'quality', 'totally', 'bad', 'battery', 'backup', 'good']"
0,"['poor', 'perform', 'cell', 'headphone', 'jack', 'sari', 'cell', 'ya']"
1,"['cool', 'phone', 'get', 'fun']"
0,"['battery', 'charger']"
0,"['charge', 'break']"
1,"['really', 'awesome']"
0,"['heat', 'problem', 'phone', 'camera']"
0,"['battery', 'issue', 'charge', 'dead', 'slow', 'take', 'hour', 'get', 'charge', 'despite', 'turbo', 'charger', 'phone', 'bit', 'slow', 'sometimes', 'overall', 'decent', 'buy', 'go', 'plus', 'instead']"
0,['picture']
0,"['buy', 'poor', 'battery', 'performance', 'char', 'issue']"
1,['well']
0,"['fail', 'mobile', 'note', 'bad', 'experience']"
0,"['buy', 'drain', 'fast', 'minute', 'bad', 'battery', 'performance', 'many', 'useful', 'function', 'miss', 'call', 'record', 'available', 'camera', 'satisfy', 'compare', 'dual', 'camera', 'phone', 'dual', 'feature', 'miss', 'cheater', 'deal']"
0,"['update', 'fast', 'charge', 'function', 'mediate', 'connect', 'function', 'work', 'power', 'consumption', 'high', 'bad', 'product', 'note', 'best', 'one']"
0,"['average', 'phone', 'use', 'last', 'day', 'heat', 'charge', 'work', 'fast', 'charge', 'minimum', 'take', 'time', 'battery', 'performance', 'average', 'camera', 'performance', 'low', 'light', 'poor', 'day', 'light', 'average', 'work', 'come', 'several', 'time', 'daily']"
0,"['receive', 'phone', 'day', 'back', 'issue', 'charger', 'turbo', 'charger', 'normal', 'charger', 'secondly', 'earpiece', 'volume', 'low', 'even', 'full', 'volume', 'sure', 'thats', 'phone', 'faulty', 'piece']"
1,"['good', 'product', 'camera', 'quality', 'good', 'turbo', 'charger', 'work', 'fast']"
0,"['battery', 'automatically', 'switch']"
1,"['compare', 'mi', 'satisfied', 'heating', 'issue', 'mi', 'best', 'battery', 'subject', 'buy', 'think']"
0,"['bad', 'product', 'phone', 'come', 'problem', 'work', 'properly', 'buy', 'product']"
1,['good']
0,"['performance', 'wise', 'awesome', 'bad', 'battery', 'back']"
0,"['poor', 'battery', 'poor', 'charger']"
1,"['beautiful', 'performance', 'beauty']"
1,"['best', 'product', 'price', 'range']"
1,"['regular', 'update']"
1,"['well', 'beautiful', 'mobile', 'phone', 'like', 'much', 'except', 'battery', 'performance', 'feature', 'good']"
0,"['worst', 'phone', 'time', 'network']"
0,"['mobile', 'issue', 'play', 'video', 'video', 'also', 'play', 'clear', 'player', 'dont', 'buy', 'product', 'replace', 'note', 'issue']"
0,"['camera', 'decent']"
1,"['superb', 'phone', 'work', 'well', 'flash', 'super', 'screen', 'flash', 'happy', 'camera']"
1,"['call', 'recording', 'default', 'user', 'friendly', 'expect', 'quite', 'good', 'phone', 'drawback']"
0,"['heat', 'phone', 'buy']"
1,"['phone', 'good']"
1,"['storage', 'system', 'work', 'properly', 'photo', 'also', 'want', 'save', 'data', 'like', 'photo', 'save', 'external', 'special', 'photo', 'also', 'back', 'camera', 'depth', 'system', 'much', 'good', 'otherwise', 'overall', 'best']"
0,"['heating', 'charging', 'problem']"
0,"['phone', 'bed', 'request', 'please', 'koi', 'phone', 'ye', 'phone', 'mat', 'se', 'mat', 'service', 'phone', 'ye']"
0,['display']
1,"['love', 'excellent', 'performance']"
1,"['super', 'phone', 'budget', 'fast', 'charge', 'dedicate', 'memory', 'card', 'slot', 'dual', 'camera', 'super']"
1,"['good', 'product']"
1,"['good', 'phone', 'touch', 'battery', 'backup', 'good', 'camera', 'quality', 'well', 'dual', 'camera', 'perfect', 'phone', 'phone', 'look', 'good']"
0,"['data', 'network', 'connectivity', 'good']"
0,"['cash', 'back']"
0,"['didnt', 'receive', 'head', 'set', 'memory', 'show', 'ram', 'actual', 'problem', 'help', 'otherwise', 'would', 'like', 'return', 'back']"
0,"['much', 'disappointed', 'go', 'mobile', 'phone']"
1,"['nice', 'product']"
0,['bad']
0,"['phone', 'perform', 'bad', 'receive', 'update', 'may', 'good', 'use', 'phone', 'android']"
0,"['heating', 'issue', 'charging', 'one', 'speaker', 'work', 'request', 'replacement']"
1,"['expect', 'product', 'good', 'really', 'excellent']"
1,"['charger', 'dead', 'within', 'day', 'us']"
0,['nice']
1,"['course', 'product', 'good', 'expectation', 'expect', 'feature', 'like', 'screen', 'shot', 'built', 'next', 'update']"
1,"['good', 'budget', 'phone']"
1,"['awesome', 'handset', 'feature', 'excellent', 'specially', 'easy', 'operate']"
0,"['heating', 'problem']"
1,"['nice', 'mobile', 'range']"
0,"['system', 'update', 'battery', 'problem', 'reduce']"
0,"['purchase', 'note', 'couple', 'month', 'back', 'use', 'month', 'time', 'performance', 'battery', 'last', 'hour', 'touch', 'screen', 'malfunction', 'screen', 'shot', 'switch', 'malfunction', 'service', 'need', 'least', 'hour', 'listen', 'complain', 'need', 'deposit', 'repair', 'new', 'mobile', 'warranty', 'paper', 'customer', 'care', 'harass']"
0,"['need', 'update', 'stability']"
0,"['work', 'show', 'tower', 'use', 'another', 'work', 'bad', 'experience']"
0,"['screen', 'cast', 'option', 'able', 'attache', 'new', 'lead', 'get', 'hot', 'use']"
0,"['product', 'totally', 'waste', 'money', 'battery', 'drain', 'fast', 'total', 'stand', 'get', 'normal', 'heat', 'could', 'hold', 'mobile', 'even', 'three', 'time', 'update', 'authorized', 'service', 'center', 'still', 'product', 'warranty', 'purchase', 'attend', 'voice', 'call', 'hot', 'air', 'blow', 'speaker', 'min', 'unable', 'neither', 'solve', 'issue', 'ready', 'replace', 'mobile', 'control', 'replacement', 'warranty', 'period', 'service', 'center', 'useless', 'strong', 'suggestion', 'buy', 'note']"
1,"['good', 'please', 'send']"
0,"['dual', 'camera', 'work', 'inbuilt', 'gallery', 'mobile', 'return', 'policy']"
0,"['month', 'buy', 'product', 'since', 'last', 'couple', 'day', 'battery', 'drain', 'hour', 'normal', 'usage', 'use', 'work', 'hour', 'battery', 'level', 'reach', 'phone', 'start', 'heat', 'drain', 'battery', 'far', 'fast', 'phone', 'get', 'charge', 'charger', 'except', 'supply', 'suggest', 'buy', 'product', 'various', 'option', 'available', 'market', 'price', 'good', 'price']"
0,"['product', 'waste', 'money', 'want', 'return', 'unable', 'experience']"
1,"['super', 'product', 'great', 'performance']"
0,"['good', 'one', 'get', 'hot', 'use', 'net', 'long', 'time']"
0,"['order', 'coast', 'bank', 'take', 'regularly', 'rate', 'interest', 'amount', 'also', 'unable', 'connect', 'telephonic', 'executive']"
1,"['overall', 'device', 'give', 'friend', 'complaint', 'heating', 'charge', 'issue', 'first', 'go', 'quite', 'good', 'call', 'decent', 'device', 'kind', 'issue', 'usually', 'occur', 'phone', 'sell', 'via', 'sale', 'good', 'phone']"
1,"['nice', 'product', 'cost']"
1,"['nice', 'phone', 'good', 'picture', 'quality', 'also', 'good', 'battery', 'use', 'month', 'problem', 'phone', 'one', 'camera', 'back', 'work', 'dual', 'camera']"
0,"['super', 'pathetic', 'device', 'use', 'multiple', 'phone', 'one', 'bad', 'term', 'performance', 'never', 'expect', 'use', 'huge', 'fan', 'phone', 'time', 'drastically', 'embarrass', 'speak', 'rep', 'check', 'temperature', 'degree', 'per', 'rep', 'normal', 'someone', 'tell', 'overheat', 'irony', 'stick', 'device', 'ask', 'refund', 'cheating', 'government', 'something', 'everything', 'bad', 'right', 'performance', 'camera', 'heat', 'hardware']"
0,"['poor', 'service', 'form']"
1,"['super', 'phone', 'within', 'budget', 'work', 'well', 'far']"
0,"['phone', 'good', 'camera', 'quality', 'also', 'good', 'work', 'well', 'mi', 'phone', 'problem', 'face', 'battery', 'battery', 'hardly', 'last', 'hour', 'use', 'last', 'hour', 'use', 'battery', 'drain', 'fast', 'battery', 'drain', 'within', 'hour']"
0,"['battery', 'drain', 'problem']"
0,"['charge', 'heating']"
1,"['good', 'look', 'phone', 'best']"
1,"['nothing', 'wrong', 'nice', 'product', 'camera', 'quite', 'good', 'regard', 'speed', 'faster', 'kind', 'thing', 'idea', 'second', 'rear', 'camera', 'work', 'good', 'till']"
1,"['killer', 'phone', 'delivery', 'good', 'performance', 'excellent', 'bad', 'thing', 'secondary', 'camera', 'slow', 'motion', 'record', 'capability']"
0,"['build', 'quality', 'pure', 'experience', 'good', 'battery', 'backup', 'main', 'issue', 'face', 'network', 'fluctuation', 'phone', 'every', 'second', 'even', 'well', 'covered', 'area', 'call', 'quality', 'poor', 'hence', 'return', 'get', 'refund']"
0,"['lata', 'hour']"
0,"['lot', 'application']"
0,"['worst', 'phone', 'camera', 'good']"
1,['nice']
0,"['battery', 'backup', 'poor', 'fast', 'charge', 'heat', 'day', 'without', 'use']"
1,"['everything', 'good', 'expect', 'battery', 'life']"
1,"['fantastic', 'product']"
0,"['phone', 'heat', 'without', 'reason', 'charging', 'slow', 'turbo', 'charger', 'work', 'properly']"
1,"['nice', 'phone', 'good', 'review', 'buy', 'product', 'worth', 'money', 'feel', 'review', 'really', 'true']"
0,"['receive', 'note', 'th', 'phone', 'work', 'fine', 'till', 'th', 'could', 'turn', 'charge', 'dead', 'take', 'service', 'st', 'inform', 'hardware', 'problem', 'probably', 'take', 'week', 'day', 'repair', 'disappointed', 'dont', 'think', 'buy', 'product']"
1,"['batter', 'delivery', 'time']"
1,['product']
0,"['purchase', 'art', 'phone', 'product', 'good', 'last', 'year', 'buy', 'another', 'note', 'work', 'well', 'last', 'week', 'visit', 'service', 'try', 'phone', 'one', 'day', 'take', 'phone', 'back', 'say', 'change', 'charge', 'socket', 'doubt', 'socket', 'change', 'phone', 'charge', 'even', 'four', 'hour', 'four', 'hour', 'change', 'battery', 'also', 'get', 'discharge', 'fast', 'want', 'service', 'regard', 'product', 'kindly', 'take', 'back', 'phone', 'give', 'new', 'phone', 'able', 'use', 'properly', 'customer', 'care', 'people', 'good', 'enough', 'people', 'resolve', 'phone', 'model', 'change', 'issue', 'change', 'even', 'hour', 'care', 'visit', 'plaza']"
0,"['bad', 'product', 'use', 'phone', 'last', 'month', 'lot', 'issue', 'phone', 'charge', 'support', 'properly', 'disappointed', 'phone']"
1,"['application', 'good', 'must', 'replace']"
1,['rear']
0,"['glass', 'protect', 'front', 'upper', 'screen', 'note', 'unprotected', 'mobile', 'phone', 'service', 'poor', 'never', 'buy', 'future', 'product']"
1,"['awesome', 'need', 'pocket']"
1,"['experience', 'thank', 'phone', 'boot', 'hone', 'heating', 'issue', 'face', 'pad', 'phone', 'lack', 'ho', 'phone', 'agar', 'bat', 'koi', 'phone', 'camera', 'performance', 'bahut', 'hi', 'range', 'mobile', 'se']"
1,"['awesome', 'configuration', 'price']"
0,"['use', 'device', 'since', 'major', 'issue', 'camera', 'screen', 'drop', 'play', 'heavy', 'graphic', 'performance', 'could', 'management', 'much', 'price', 'good', 'device']"
0,"['buy', 'bad', 'performance', 'month', 'create', 'much', 'problem', 'heat', 'slow', 'hanging', 'much']"
1,"['excellent', 'product', 'rate', 'hour', 'min', 'battery', 'charge', 'clear', 'picture', 'sound', 'clarity']"
0,"['good', 'phone', 'sleepy', 'phone', 'body', 'every', 'corner', 'side', 'protection', 'glass']"
0,"['use', 'phone', 'week', 'battery', 'good', 'expect', 'take', 'hour', 'get', 'fully', 'charge', 'phone', 'get', 'heat', 'fast']"
0,"['receive', 'note', 'option', 'call', 'customer', 'tell', 'trouble', 'shoot', 'still', 'show', 'option', 'due', 'unable', 'use', 'card', 'please', 'help']"
1,"['phone', 'feature', 'awesome', 'camera', 'mind', 'blow']"
1,"['good', 'phone', 'feature', 'excellent']"
0,"['battery', 'charge', 'take', 'much', 'time', 'hour', 'charge', 'turbo', 'mode', 'per', 'company', 'battery', 'fast', 'continue', 'data', 'use', 'run']"
0,"['please', 'go', 'plus']"
0,"['call', 'recorder', 'facility', 'disappointed']"
0,"['waste', 'money', 'cast', 'screen', 'call', 'recorder', 'battery', 'backup', 'fault', 'turbo', 'charge', 'waste', 'camera', 'please', 'buy', 'phone']"
0,"['battery', 'charging', 'late']"
1,"['really', 'good', 'good', 'performance', 'good', 'speed']"
0,"['unable', 'get', 'call', 'browse', 'solution']"
1,"['look', 'full', 'battery']"
0,"['mobile', 'get', 'much', 'heat', 'charging', 'also', 'get']"
0,"['bad', 'product', 'battery', 'back', 'poor', 'lose', 'money']"
1,"['display', 'clarity', 'dual', 'camera', 'option', 'improve', 'rest', 'good', 'worth', 'money']"
0,"['phone', 'nice', 'privacy', 'feature', 'theme']"
1,['well']
0,"['note', 'excellent', 'advertise', 'take', 'good', 'pic', 'camera', 'far', 'good', 'camera', 'early', 'phone', 'always', 'screen', 'one', 'message', 'come', 'close', 'wait', 'whenever', 'open', 'network', 'problem', 'less', 'network', 'tower', 'dual', 'support']"
1,"['good', 'decent', 'phone']"
0,"['month', 'phone', 'get', 'restart', 'battery', 'drain', 'fast', 'please', 'consider']"
1,['use']
0,"['good', 'camera', 'low', 'compare', 'note', 'overall', 'note', 'good', 'compare', 'note']"
1,"['awesome', 'phone', 'great', 'look', 'nice', 'battery', 'good', 'touch', 'camera', 'good', 'fast', 'delivery', 'would', 'suggest', 'buy', 'phone', 'rate', 'overall', 'awesome', 'experience']"
0,"['mobile', 'look', 'good', 'stylish', 'good', 'box', 'receive', 'ear', 'phone']"
0,"['atmos', 'totally', 'rubbish', 'understand', 'cheat', 'customer', 'give', 'fake', 'atmos', 'sound', 'even', 'sound', 'low', 'plus', 'atmos']"
0,"['get', 'heat', 'fast', 'charge', 'lot', 'unwanted', 'slow', 'phone', 'mostly', 'phone', 'get', 'warm', 'play', 'game', 'camera']"
1,['best']
1,"['nice', 'mobile', 'heat', 'produce']"
0,"['poor', 'sound', 'effect', 'poor']"
0,"['battery', 'back', 'satisfy']"
0,"['would', 'happy', 'smart', 'answer', 'option', 'would', 'help', 'give', 'perhaps', 'even', 'rating', 'useful', 'option']"
0,"['good', 'camera', 'bad', 'need', 'much', 'improvement']"
0,"['everything', 'good', 'bad', 'thing', 'battery', 'backup', 'bad', 'device']"
1,"['good', 'one', 'use']"
0,"['without', 'cant', 'use', 'call', 'call', 'pathetic', 'cheating']"
0,"['battery', 'back', 'bad']"
0,"['good', 'product', 'waste', 'money', 'battery', 'backup', 'also', 'good', 'heat']"
0,"['good', 'buy', 'product', 'camera', 'quality', 'good', 'waste', 'money', 'disappoint']"
1,"['phone', 'work', 'quite', 'fine', 'battery', 'life', 'excellent', 'display', 'also', 'quite', 'good', 'phone', 'work', 'without', 'lag', 'disappointing', 'thing', 'dual', 'cam', 'feature', 'depth', 'mode']"
1,"['good', 'product', 'phone']"
1,"['mobile', 'good', 'application']"
0,"['battery', 'stay']"
0,"['use', 'mob', 'month', 'problem', 'device', 'cam', 'feature', 'good']"
0,"['phone', 'charge', 'problem', 'hour', 'charge', 'battery', 'hour', 'please', 'early', 'possible', 'solve', 'problem']"
0,"['money', 'coz', 'work', 'try', 'headset', 'speaker', 'wireless', 'heating', 'much', 'return', 'policy', 'day', 'wow', 'great', 'price', 'drop', 'lunch', 'day', 'meaning', 'purchase', 'satisfy', 'contact', 'number', 'buy', 'retail', 'store']"
0,"['face', 'issue', 'product', 'phone', 'call', 'get', 'directly', 'loud', 'speaker', 'office', 'make', 'uncomfortable']"
0,"['many', 'back', 'log', 'even', 'screen', 'shot', 'option']"
0,"['feature', 'highly', 'disappointed', 'listen', 'music', 'smoothly', 'via', 'ay', 'device', 'music', 'point', 'view', 'bad', 'product', 'may', 'get', 'piece']"
0,"['bahut', 'hi', 'experience', 'mobile', 'risk', 'tha', 'maza', 'update', 'fir', 'display', 'blink', 'heat', 'blast', 'na', 'ho', 'speed', 'buri', 'total', 'se']"
1,"['bad', 'weak']"
1,"['product', 'cool', 'love', 'feature', 'specify', 'good', 'well', 'design', 'piece', 'available', 'low', 'possible', 'price']"
0,"['product', 'level', 'please', 'refund', 'amount', 'contact', 'number']"
0,"['overall', 'good', 'heat', 'charge', 'duel', 'camera', 'work', 'properly', 'also', 'video', 'call', 'option']"
0,"['dont', 'go', 'battery', 'backup', 'utter', 'worst', 'even', 'though', 'mention', 'get', 'hardly', 'hour', 'without', 'data', 'get', 'hour', 'time', 'get', 'full', 'charge', 'turbo', 'charger', 'get', 'lot', 'heat', 'time', 'utter', 'worst', 'battery', 'backup', 'power', 'charge', 'rating']"
1,"['nice', 'performance', 'result', 'also', 'good', 'learn', 'use', 'professional', 'mode', 'battery', 'backup', 'also', 'good', 'performance', 'speed', 'well']"
